age,educ_level,marital_status,occupation_name,race,sex,workclass,capital_gain,hours_week,over_50k,origin_c_income
32,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,High Income
23,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
35,some_hs,Married-civ-spouse,Sales,White,Male,Private,0,65,0,US
42,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,50,0,US
27,college_grad,Never-married,Prof-specialty,White,Female,State-gov,4101,40,0,US
34,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,0,US
25,college_grad,Never-married,Prof-specialty,White,Female,Private,0,40,0,US
46,college_grad,Never-married,Prof-specialty,White,Male,Local-gov,4787,45,1,US
34,some_college,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,Private,0,40,0,Middle Income
39,hs_grad,Widowed,Adm-clerical,White,Female,Private,0,40,0,US
33,hs_grad,Never-married,Machine-op-inspct,White,Female,Private,0,40,0,
25,college_grad,Never-married,Adm-clerical,White,Male,Private,0,40,0,US
45,Assoc-voc,Divorced,Exec-managerial,White,Male,Private,2174,50,0,US
46,college_grad,Divorced,Prof-specialty,White,Male,Private,0,40,0,US
23,hs_grad,Divorced,Craft-repair,White,Male,Private,4650,50,0,High Income
37,some_college,Never-married,Exec-managerial,Black,Male,Private,0,40,0,US
39,masters,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,
38,hs_grad,Married-civ-spouse,Handlers-cleaners,White,Male,Self-emp-not-inc,0,40,1,US
35,some_college,Married-civ-spouse,Other-service,White,Male,Self-emp-not-inc,0,40,0,US
49,college_grad,Married-civ-spouse,Sales,White,Male,Self-emp-inc,0,50,1,US
37,assoc_prof,Married-civ-spouse,Prof-specialty,White,Female,Private,0,13,1,US
45,hs_grad,Divorced,Other-service,White,Female,Private,0,40,0,US
71,some_hs,Never-married,Other-service,White,Female,Private,0,40,0,US
44,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,60,1,US
19,some_college,Never-married,,White,Male,,0,22,0,US
38,Assoc-voc,Never-married,Tech-support,White,Female,Private,0,40,0,US
42,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Local-gov,0,40,0,US
29,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,Private,0,60,1,US
48,some_hs,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
56,Assoc-voc,Married-civ-spouse,Sales,White,Male,Self-emp-inc,0,54,1,US
32,hs_grad,Married-civ-spouse,Tech-support,White,Male,Federal-gov,0,40,0,US
19,hs_grad,Never-married,Other-service,White,Female,Private,0,30,0,US
57,some_college,Separated,Sales,White,Male,Self-emp-not-inc,0,35,0,US
55,some_hs,Never-married,Transport-moving,White,Male,Private,0,60,0,US
48,some_hs,Separated,,White,Male,,0,40,0,US
46,some_hs,Married-civ-spouse,Craft-repair,White,Male,Self-emp-inc,0,45,0,
36,some_hs,Separated,Other-service,Black,Female,Private,0,40,0,
66,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,50,1,US
26,hs_grad,Never-married,Adm-clerical,Black,Male,Private,0,40,0,US
58,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,15024,40,1,US
62,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,55,1,US
31,college_grad,Never-married,Prof-specialty,Other,Male,Private,0,40,0,US
77,Assoc-voc,Married-spouse-absent,,White,Female,,0,25,0,US
25,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
38,college_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,56,0,US
33,college_grad,Divorced,Exec-managerial,White,Female,Private,0,40,0,US
51,some_college,Divorced,Prof-specialty,Black,Female,Federal-gov,0,40,0,US
20,Assoc-voc,Never-married,Farming-fishing,White,Male,Private,0,40,0,US
40,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,40,0,US
20,some_hs,Never-married,Other-service,White,Male,Private,0,40,0,US
41,some_college,Divorced,Exec-managerial,White,Female,Local-gov,0,25,0,US
44,some_hs,Divorced,Machine-op-inspct,White,Female,Private,0,40,0,US
35,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Private,0,40,0,US
35,hs_grad,Married-spouse-absent,Farming-fishing,White,Male,Self-emp-not-inc,0,60,0,US
46,some_college,Never-married,Adm-clerical,Black,Female,Federal-gov,0,40,0,US
24,some_college,Never-married,Adm-clerical,White,Female,Private,0,17,0,US
18,some_college,Never-married,Other-service,White,Male,Private,0,40,0,US
37,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
58,doctorate,Never-married,Prof-specialty,White,Male,Private,0,8,0,US
55,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
68,hs_grad,Never-married,Sales,White,Female,Private,0,30,0,US
41,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
50,masters,Married-civ-spouse,Exec-managerial,White,Male,Private,15024,50,1,US
48,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
42,some_college,Never-married,,White,Male,,0,45,0,US
45,hs_grad,Married-civ-spouse,Protective-serv,White,Male,Private,0,40,0,US
43,some_college,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,0,US
37,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,35,0,US
43,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,45,1,US
36,hs_grad,Divorced,Machine-op-inspct,White,Female,Private,0,40,0,US
60,hs_grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,Private,0,30,0,Middle Income
27,hs_grad,Divorced,Craft-repair,White,Male,Private,0,50,0,US
36,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,50,1,US
47,assoc_prof,Married-civ-spouse,Transport-moving,White,Male,State-gov,0,40,0,US
33,some_college,Never-married,Craft-repair,White,Male,Private,0,80,0,US
19,some_hs,Never-married,Transport-moving,Black,Male,State-gov,0,20,0,US
33,college_grad,Never-married,Other-service,Asian-Pac-Islander,Female,Private,0,35,0,High Income
34,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
33,hs_grad,Divorced,Other-service,White,Female,Private,0,40,0,US
57,some_college,Divorced,Sales,White,Female,Private,0,48,0,US
59,masters,Never-married,Sales,White,Female,Private,27828,45,1,US
36,hs_grad,Married-civ-spouse,Craft-repair,White,Female,Private,-2002,40,0,US
60,assoc_prof,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,1,US
33,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,Local-gov,0,40,0,US
41,college_grad,Never-married,Prof-specialty,White,Female,Private,0,45,0,US
20,some_college,Never-married,Prof-specialty,White,Male,Self-emp-not-inc,0,10,0,US
28,college_grad,Never-married,Prof-specialty,White,Female,Local-gov,2202,50,0,US
24,masters,Never-married,Prof-specialty,Asian-Pac-Islander,Male,State-gov,0,20,0,Lower Middle Income
31,some_hs,Never-married,Farming-fishing,Black,Male,Private,0,60,0,US
38,hs_grad,Married-spouse-absent,Craft-repair,White,Female,Private,0,40,0,US
40,college_grad,Divorced,Prof-specialty,White,Female,Private,0,45,0,US
55,college_grad,Married-civ-spouse,Prof-specialty,White,Male,State-gov,0,15,0,US
49,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,4064,50,0,US
33,hs_grad,Divorced,Transport-moving,White,Male,Private,0,45,0,US
52,no_hs,Never-married,Machine-op-inspct,White,Female,Private,0,40,0,
24,college_grad,Never-married,Prof-specialty,White,Male,Local-gov,0,35,0,US
46,college_grad,Divorced,Craft-repair,White,Male,Private,0,48,0,US
20,some_college,Never-married,Adm-clerical,White,Female,Private,0,20,0,US
50,no_hs,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,High Income
22,hs_grad,Never-married,Adm-clerical,White,Male,Private,0,40,0,US
32,some_college,Married-civ-spouse,Transport-moving,Black,Male,Self-emp-inc,0,35,0,Lower Middle Income
46,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,65,1,US
62,hs_grad,Married-civ-spouse,,White,Male,,2961,30,0,US
39,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,-1977,62,1,US
26,some_college,Never-married,Adm-clerical,White,Female,Private,0,15,0,US
20,some_college,Never-married,Sales,Black,Female,Private,0,14,0,US
37,some_college,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,50,0,US
40,some_college,Divorced,Adm-clerical,White,Female,Private,0,24,0,US
22,some_college,Never-married,Other-service,White,Female,Private,0,38,0,US
32,college_grad,Never-married,Exec-managerial,White,Female,Private,10520,40,1,US
41,some_college,Divorced,Tech-support,White,Male,Private,0,50,0,US
24,assoc_prof,Married-civ-spouse,Adm-clerical,White,Female,Private,0,40,0,US
40,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,0,US
37,assoc_prof,Married-civ-spouse,Prof-specialty,White,Female,State-gov,0,39,1,US
42,masters,Married-civ-spouse,Adm-clerical,White,Male,Private,-1902,40,1,US
56,some_hs,Widowed,Sales,White,Female,Private,0,40,0,US
20,some_college,Never-married,Handlers-cleaners,White,Male,Private,0,50,0,US
55,hs_grad,Divorced,Adm-clerical,White,Male,Local-gov,0,40,0,US
29,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
37,hs_grad,Divorced,Craft-repair,White,Male,Private,0,40,0,US
61,college_grad,Married-civ-spouse,Transport-moving,White,Male,Self-emp-not-inc,0,60,0,US
26,college_grad,Never-married,Prof-specialty,White,Male,Private,0,38,0,US
49,some_college,Divorced,Craft-repair,White,Male,Self-emp-inc,0,55,0,US
18,no_hs,Never-married,Farming-fishing,White,Male,Local-gov,0,40,0,US
30,some_hs,Never-married,Farming-fishing,Black,Male,Private,0,40,0,US
24,hs_grad,Never-married,Other-service,Black,Female,Private,0,20,0,
24,hs_grad,Married-civ-spouse,Tech-support,White,Male,State-gov,0,40,0,US
37,hs_grad,Never-married,Transport-moving,White,Male,Private,0,40,0,US
37,hs_grad,Divorced,Adm-clerical,White,Female,Local-gov,0,40,0,US
36,some_college,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,65,0,US
40,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Private,0,40,0,US
44,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,55,0,US
43,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,20,0,US
19,some_college,Never-married,Handlers-cleaners,White,Female,Private,0,35,0,US
50,masters,Married-civ-spouse,Exec-managerial,White,Female,Private,-1485,40,0,US
17,some_hs,Never-married,,White,Male,,0,30,0,US
39,hs_grad,Married-civ-spouse,Adm-clerical,Black,Female,Private,0,50,0,US
43,hs_grad,Divorced,Craft-repair,White,Male,Private,0,40,0,US
43,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
40,masters,Never-married,Prof-specialty,White,Male,Private,0,40,1,US
31,some_college,Never-married,Craft-repair,White,Male,State-gov,0,40,0,US
25,college_grad,Divorced,Craft-repair,White,Male,Private,0,40,0,US
30,college_grad,Never-married,Prof-specialty,White,Male,Federal-gov,-1876,40,0,US
55,some_hs,Married-civ-spouse,Farming-fishing,White,Male,Private,0,40,0,US
55,no_hs,Married-civ-spouse,Adm-clerical,White,Male,Private,0,75,0,US
29,some_college,Married-civ-spouse,Exec-managerial,Black,Male,Private,0,40,0,US
28,college_grad,Never-married,Adm-clerical,White,Male,Private,10520,60,1,US
30,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
33,hs_grad,Married-civ-spouse,Sales,White,Male,Private,-1672,55,0,US
23,hs_grad,Never-married,Adm-clerical,White,Male,Private,0,40,0,US
71,some_hs,Never-married,Priv-house-serv,White,Female,Private,0,75,0,US
22,some_college,Married-civ-spouse,,White,Male,,0,6,0,US
21,some_college,Never-married,Sales,White,Female,Private,0,40,0,US
62,hs_grad,Married-civ-spouse,,Asian-Pac-Islander,Male,,0,24,0,Middle Income
22,some_college,Married-spouse-absent,,Black,Female,,0,40,0,US
49,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Private,0,40,0,US
31,assoc_prof,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,20,0,US
27,assoc_prof,Never-married,Prof-specialty,White,Male,Private,0,40,0,US
27,masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Private,0,40,1,High Income
26,some_college,Never-married,Other-service,White,Male,Private,0,20,0,US
30,some_college,Married-civ-spouse,,White,Male,,0,40,0,US
17,some_hs,Never-married,Other-service,White,Female,Private,0,30,0,US
26,some_college,Never-married,Transport-moving,White,Male,Private,0,50,0,US
45,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,40,0,High Income
50,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,7688,40,1,US
31,hs_grad,Never-married,Farming-fishing,White,Male,Private,0,45,0,US
51,assoc_prof,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
56,some_hs,Widowed,Machine-op-inspct,White,Female,Private,0,40,0,US
24,college_grad,Never-married,Machine-op-inspct,White,Male,State-gov,0,35,0,US
29,some_hs,Never-married,Handlers-cleaners,White,Male,Private,0,40,0,High Income
26,some_college,Never-married,Sales,White,Male,Private,0,24,0,US
51,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,45,0,US
32,hs_grad,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,40,0,US
47,college_grad,Married-civ-spouse,Exec-managerial,White,Male,State-gov,0,40,1,US
30,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
41,some_hs,Widowed,,Black,Female,,0,40,0,US
49,some_college,Married-civ-spouse,Craft-repair,White,Male,Federal-gov,0,40,0,US
40,some_college,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,Private,0,40,1,US
62,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,1,US
43,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-inc,0,60,0,US
76,no_hs,Never-married,Handlers-cleaners,White,Male,Private,0,20,0,US
40,masters,Married-civ-spouse,,White,Male,,0,60,1,US
35,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,50,1,US
27,hs_grad,Never-married,Handlers-cleaners,White,Female,Private,0,40,0,US
54,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,15024,40,1,US
55,hs_grad,Married-civ-spouse,Sales,White,Male,Self-emp-not-inc,0,40,0,US
21,some_college,Never-married,Sales,White,Male,Private,0,12,0,US
20,some_college,Never-married,Handlers-cleaners,White,Male,Private,0,20,0,US
39,hs_grad,Separated,Adm-clerical,White,Female,Private,0,20,0,US
26,college_grad,Never-married,Prof-specialty,White,Male,Private,10520,64,1,US
20,hs_grad,Never-married,Machine-op-inspct,White,Female,Private,0,42,0,US
28,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,60,0,US
56,some_college,Separated,Other-service,Black,Male,Federal-gov,0,40,0,US
39,some_hs,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
44,college_grad,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,Federal-gov,0,40,1,US
55,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,1,US
54,hs_grad,Married-civ-spouse,Sales,White,Male,Self-emp-not-inc,0,40,0,US
30,college_grad,Never-married,Prof-specialty,White,Male,Private,13550,45,1,US
34,hs_grad,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,57,1,US
42,hs_grad,Never-married,Transport-moving,Black,Female,Private,0,38,0,US
50,some_college,Separated,Exec-managerial,White,Female,Self-emp-inc,0,75,0,US
34,some_college,Married-civ-spouse,Adm-clerical,Black,Male,Federal-gov,0,40,1,US
23,Assoc-voc,Never-married,Craft-repair,White,Male,Private,0,33,0,US
27,college_grad,Never-married,,Asian-Pac-Islander,Male,,0,25,0,Middle Income
81,college_grad,Widowed,,White,Male,,0,5,0,US
47,some_hs,Never-married,Machine-op-inspct,Black,Female,Private,6849,40,0,US
57,no_hs,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
65,Assoc-voc,Married-civ-spouse,,White,Female,,0,56,1,US
33,masters,Never-married,Prof-specialty,Black,Male,Private,0,50,0,US
37,hs_grad,Divorced,Craft-repair,White,Female,Private,0,48,0,US
53,college_grad,Never-married,Exec-managerial,White,Female,Private,0,40,0,US
27,college_grad,Never-married,Adm-clerical,White,Female,State-gov,0,40,0,US
47,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,50,1,US
42,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,0,US
39,some_college,Never-married,Prof-specialty,Black,Male,Private,4787,40,1,US
58,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Local-gov,0,40,0,US
20,hs_grad,Never-married,Adm-clerical,White,Male,Private,0,24,0,US
19,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
39,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,35,0,US
51,hs_grad,Divorced,Exec-managerial,White,Male,Private,0,44,0,US
52,hs_grad,Divorced,Sales,White,Female,Private,0,40,0,High Income
53,some_college,Never-married,Adm-clerical,White,Female,Private,0,50,1,US
50,some_college,Married-civ-spouse,Sales,White,Male,Private,0,40,0,US
36,hs_grad,Divorced,Machine-op-inspct,White,Male,Private,0,40,0,US
30,college_grad,Never-married,Tech-support,White,Female,Private,0,72,0,US
30,some_college,Never-married,Adm-clerical,Black,Female,Private,0,40,0,
50,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,55,1,US
76,no_hs,Widowed,Priv-house-serv,White,Female,Private,0,40,0,US
46,college_grad,Married-civ-spouse,Sales,White,Male,Self-emp-not-inc,-2415,40,1,US
24,some_college,Never-married,Handlers-cleaners,Black,Male,Private,0,40,0,US
26,hs_grad,Married-civ-spouse,Sales,White,Male,Private,2885,40,0,US
56,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,-1977,50,1,US
50,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,15024,40,1,US
22,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,2407,40,0,US
23,college_grad,Never-married,Prof-specialty,White,Female,Local-gov,0,35,0,US
51,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,50,0,US
58,some_hs,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,0,US
38,some_hs,Married-civ-spouse,Other-service,Black,Female,Private,0,24,0,Lower Middle Income
45,some_college,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,1,US
55,hs_grad,Widowed,Sales,White,Male,Self-emp-not-inc,0,40,0,US
45,some_college,Married-civ-spouse,Sales,White,Male,Private,0,60,1,US
42,some_college,Divorced,Machine-op-inspct,White,Male,Private,0,45,0,US
44,college_grad,Married-civ-spouse,Adm-clerical,White,Male,State-gov,0,46,1,US
60,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
27,some_college,Never-married,Sales,White,Male,Private,0,40,0,US
25,some_college,Married-civ-spouse,Exec-managerial,White,Male,Local-gov,0,40,1,US
61,college_grad,Divorced,,White,Female,,0,24,0,US
43,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,15024,50,1,US
44,Assoc-voc,Never-married,Tech-support,White,Male,Local-gov,-1340,40,0,US
63,no_hs,Widowed,Other-service,White,Female,Private,0,41,0,US
46,masters,Never-married,Prof-specialty,White,Female,Local-gov,0,43,0,US
47,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,0,US
37,some_college,Divorced,Sales,Black,Male,Private,0,40,0,US
43,hs_grad,Separated,Exec-managerial,Black,Female,Private,0,40,0,US
46,masters,Married-civ-spouse,Prof-specialty,White,Male,Private,0,35,1,US
48,some_hs,Married-civ-spouse,,Black,Female,,0,35,0,US
61,assoc_prof,Married-spouse-absent,Exec-managerial,White,Female,Self-emp-not-inc,0,90,0,US
53,hs_grad,Married-civ-spouse,Adm-clerical,Black,Male,Federal-gov,-1977,40,1,US
79,no_hs,Married-civ-spouse,,White,Male,,1409,35,0,US
